,add,admixtures,average_branch_length,average_root,descendant_sets,ghost_pops,iteration,likelihood,max_root,mhr,min_root,no_admixes,posterior,prior,proposal_type,rescale_adap_param,rescale_add_adap_param,rescale_admixtures_adap_param,rescale_constrained_adap_param,sliding_regraft_adap_param,total_branch_length,tree,origin,layer
1,0.27140242550946286,x2b;0.531,0.03496778592977068,0.08604960718187188,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,7240,22.582516176507852,0.11181415073345799,0.0341988918775689,0.04936990033109179,1,8.81114262115615,-13.771373555351701,rescale_admixtures,,,0.07336682597703771,,,0.3147100733679361,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.004486520-0.079527030-0.029318841-0.038405261-0.006072018-0.069634280-0.067926974-0.015564539-0.003774610;0.531,3,0
0,0.27140242550946286,x2b;0.545,0.03524773770002051,0.0861827478073254,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,7280,23.547926697299772,0.11058959081454868,5.808506660962015e-10,0.052190553250986024,1,9.757803123946472,-13.7901235733533,rescale_admixtures,,,0.07220992425573652,,,0.31722963930018455,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.004448649-0.078799490-0.031426106-0.037737634-0.006252629-0.069673611-0.069397376-0.016315799-0.003178346;0.545,3,0
0,0.2714024255094629,x2b;0.578,0.03724127737864914,0.08746253524260034,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,7320,23.44819483559513,0.11150956426374818,0.0,0.041248945366643974,1,9.524552174908196,-13.923642660686935,deladmix,,,,,,0.3351714964078423,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.001017810-0.078364152-0.023109014-0.033872750-0.035549529-0.071485906-0.071193895-0.017122121-0.003456320;0.578,3,0
0,0.2714024255094629,x2b;0.554,0.03598407045440169,0.08745532278802759,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,7360,23.765615649152096,0.11023737152949142,0.0,0.04525206363930947,1,9.926175536783896,-13.8394401123682,addadmix,,,,,,0.32385663408961524,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.003606790-0.079405191-0.023940241-0.033831983-0.020976208-0.072012541-0.067985800-0.017705034-0.004392847;0.554,3,0
0,0.2789912245981399,x2b;0.560,0.03542826081684868,0.08673720229052331,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,7400,23.7938183954775,0.11968240609635382,1.497042271740698e-208,0.02600599173910363,1,9.984015327244556,-13.809803068232945,deladmix,,,,,,0.31885434735163815,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.008057025-0.079405191-0.000243933-0.033831983-0.035219993-0.072012541-0.067985800-0.017705034-0.004392847;0.560,3,0
1,0.27899122459813996,x2b;0.555,0.03539619078339009,0.08586080749488066,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,7440,23.13407313951575,0.10705742161524207,0.033173520128038245,0.03763540305179366,1,9.326417990205137,-13.807655149310612,rescale,0.048365971554661845,,,,,0.3185657170505108,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.004678795-0.077176288-0.011392371-0.033741389-0.027228098-0.072845372-0.069468507-0.021564236-0.000470661;0.555,3,0
0,0.29088243873411224,x2b;0.518,0.03399391881586764,0.08550556693201863,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,7480,21.457462022908658,0.1074577475508455,8.572519117713126e-306,0.04969274376734563,1,7.731834067660465,-13.725627955248193,deladmix,,,,,,0.3059452693428088,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.007607868-0.078394289-0.021094582-0.034462856-0.000728706-0.072431435-0.069671784-0.020990294-0.000563456;0.518,3,0
0,0.30379695585934174,x2b;0.534,0.0358184847425976,0.0866025679233467,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,7520,22.97171829106628,0.1074577475508455,0.01997906565693771,0.04860131439165076,1,9.11097389819504,-13.860744392871242,rescale,0.04711214937392962,,,,,0.32236636268337837,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.002727631-0.078394289-0.024883390-0.035313099-0.018241229-0.071581192-0.069671784-0.020990294-0.000563456;0.534,3,0
0,0.30379695585934174,x2b;0.546,0.03555838962044914,0.08551316489312974,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,7560,24.292297386886275,0.1074577475508455,0.040129498192386315,0.04626045829231467,1,10.448973095406282,-13.843324291479993,rescale,0.046310961774285675,,,,,0.3200255065840423,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.002727631-0.078394289-0.024883390-0.035802581-0.018241229-0.071091710-0.069671784-0.018649438-0.000563456;0.546,3,0
0,0.24243650873397113,x2b;0.534,0.03555838962044915,0.08656378678747995,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,7600,22.556065170860165,0.1074577475508455,0.11080653101599973,0.04626045829231467,1,8.774101326505543,-13.781963844354623,rescale,0.044977526107406296,,,,,0.3200255065840424,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.002727631-0.078394289-0.024883390-0.035802581-0.018241229-0.067431153-0.069671784-0.018649438-0.004224013;0.534,3,0
1,0.3075825894829537,x2b;0.552,0.035078761216402084,0.08464803693286747,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,7640,22.737067313182706,0.10308338507316747,0.0,0.04320828862117149,1,8.922080925651079,-13.814986387531627,rescale_constrained,,,,0.29817216364567994,,0.31570885094761875,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.002608230-0.080604187-0.021376606-0.035254885-0.018894264-0.065931849-0.069918727-0.019223452-0.001896651;0.552,3,0
0,0.270455618919465,x2b;0.531,0.033205342695280776,0.08423015184607331,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,7680,23.129108670584174,0.10581249617826699,2.7899220481761416e-10,0.04048849963958566,1,9.47672311993311,-13.652385550651063,rescale_admixtures,,,0.06925801838157714,,,0.298848084257527,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.009626065-0.077877738-0.009223165-0.036557075-0.006680214-0.067263500-0.067989136-0.021639270-0.001991920;0.531,3,0
0,0.2787347651330904,x2b;0.516,0.03518346070431815,0.08603802494168349,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,7720,20.326778254015153,0.1036927495325389,1.2533814382507177e-06,0.04755184437352203,1,6.53362734980967,-13.793150904205483,addadmix,,,,,,0.3166511463388634,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.005115900-0.077918681-0.019300509-0.035087948-0.018926857-0.067132805-0.068561014-0.023135435-0.001471997;0.516,3,0
0,0.30030585692913075,x2b;0.522,0.034482885155220654,0.08608095757599579,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,7760,21.394941311375078,0.1066100210163465,0.0,0.04892065972960739,1,7.627140983864303,-13.767800327510775,rescale_constrained,,,,0.3143940280490657,,0.31034596639698586,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.005188862-0.074713502-0.019650158-0.036760658-0.010227867-0.067109129-0.069873916-0.024081639-0.002740234;0.522,3,0
0,0.2784048497858441,x2b;0.510,0.03470766666111954,0.08752377407218562,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,7800,20.633004928416995,0.1085889565951762,0.012575821933959662,0.04678069562161713,1,6.872050667413589,-13.760954261003405,rescale,0.04566088497897775,,,,,0.31236899995007583,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.004502113-0.077686968-0.017678752-0.038293795-0.009839635-0.065897139-0.069472744-0.024599830-0.004398023;0.510,3,0
1,0.3006312864617596,x2b;0.504,0.03509805122600322,0.08651810410395716,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,7840,20.69664977753746,0.10508057164114439,0.9654082361183187,0.04503066908701798,1,6.887322727532576,-13.809327050004883,rescale_constrained,,,,0.31010683210531076,,0.315882461034029,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.003127231-0.078334148-0.017973220-0.038094608-0.015751302-0.065216870-0.071685770-0.023930218-0.001769094;0.504,3,0
0,0.3006312864617596,x2b;0.496,0.035526683909605374,0.08655295498992605,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,7880,21.506399613836038,0.1069323057303665,8.938775875526534e-203,0.025204114636624492,1,7.668364509845846,-13.838035103990192,deladmix,,,,,,0.3197401551864484,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.001891381-0.079252963-0.003653435-0.038954254-0.034160958-0.066763275-0.074189813-0.019659298-0.001214776;0.496,3,0
0,0.3006312864617596,x2b;0.532,0.03548381503255687,0.08580336934653937,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,7920,20.611009435297092,0.10754810451111836,0.0,0.024600214556000782,1,6.775845512352303,-13.835163922944789,rescale_constrained,,,,0.29989095188202713,,0.3193543352930118,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.003633360-0.079163606-0.003683585-0.036005305-0.035164220-0.065795767-0.075670465-0.017283270-0.002954757;0.532,3,0
0,0.3006312864617596,x2b;0.517,0.03477460458698492,0.0852456687470758,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,7960,21.208181191499534,0.10455697471778365,1.9205113328233014e-185,0.024041019402842548,1,7.420517266892068,-13.787663924607466,sliding_regraft,,,,,0.2815321861580782,0.31297144128286425,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.005671053-0.079515897-0.001423848-0.037015289-0.029317218-0.065042342-0.075540332-0.016946119-0.002499344;0.517,3,0
0,0.2761577554502955,x2b;0.521,0.033799836559323206,0.08482320789095092,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,8000,21.285564763433285,0.10346653716344033,0.49154761879887005,0.033600643065516335,1,7.587660322663126,-13.69790444077016,rescale,0.04573676874019562,,,,,0.30419852903390887,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.009490972-0.078827279-0.005690616-0.036510233-0.012543530-0.064289026-0.075760540-0.018419055-0.002667278;0.521,3,0
1,0.2531181560641911,x2b;0.539,0.034906649972395946,0.085549103941598,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,8040,17.861982407690448,0.10347308541580774,9.008358511892032e-14,0.03283076399658143,1,4.112987756728808,-13.74899465096164,rescale_add,,0.07895596387737622,,,,0.3141598497515635,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.004882722-0.079131494-0.008415830-0.036394255-0.021934560-0.064816107-0.076789946-0.019532212-0.002262724;0.539,3,0
0,0.2898416167527161,x2b;0.553,0.037073581479274136,0.08867873174396487,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,8080,18.702471831898947,0.10648878727388526,3.21107467292792e-27,0.0386599846151906,1,4.771621561498929,-13.930850270400018,sliding_regraft,,,,,0.2804141979088211,0.3336622333134672,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.002341735-0.081539346-0.015491177-0.037761178-0.031400511-0.065644448-0.075573604-0.020827073-0.003083161;0.553,3,0
0,0.2815918507397212,x2b;0.517,0.033600213551770654,0.08526224312012837,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,8120,22.984260663184614,0.1052202951111221,2.3836513577411993e-243,0.04289958099160002,1,9.294292055030125,-13.689968608154489,deladmix,,,,,,0.3024019219659359,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.009162788-0.080872046-0.011406269-0.039220414-0.000488531-0.065021875-0.072921468-0.022330524-0.000978006;0.517,3,0
0,0.2648016169902192,x2b;0.534,0.03372456173047126,0.08554231236480281,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,8160,22.72041435882238,0.10615323340964444,0.007736353441427689,0.04448349392488169,1,9.038907654908986,-13.681506703913396,rescale,0.04781764302374212,,,,,0.30352105557424136,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.009143088-0.079693826-0.012584584-0.038787496-0.001076500-0.065829627-0.072114003-0.022755822-0.001536110;0.534,3,0
0,0.27989630207657673,x2b;0.508,0.03391261771823315,0.08608837272671865,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,8200,23.116652915870873,0.10623818122386491,0.06449601034213087,0.04528699191207363,1,9.407456310371156,-13.709196605499717,rescale_admixtures,,,0.06947390368274947,,,0.3052135594640984,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.008957674-0.079710897-0.013237699-0.039361053-0.001380111-0.065165177-0.072597379-0.023091619-0.001711951;0.508,3,0
1,0.27989630207657673,x2b;0.533,0.03636382680293429,0.08760146233159619,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,8240,23.83166203662222,0.10945468370974162,1.4717201860735725,0.042939731069368235,1,9.958293529573826,-13.873368507048394,sliding_regraft,,,,,0.2731515758044122,0.32727444122640864,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.003206411-0.076065845-0.019558386-0.038456201-0.027874706-0.067767269-0.070939476-0.020174933-0.003231214;0.533,3,0
0,0.27989630207657673,x2b;0.531,0.03518170247809708,0.08611754862454815,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,8280,23.715035070405065,0.10986548772372709,0.0002572701907704651,0.02956072191261528,1,9.920840388015996,-13.794194682389069,addadmix,,,,,,0.3166353223028737,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.006011809-0.075139447-0.004142442-0.038216638-0.031898998-0.068805449-0.070170667-0.019406470-0.002843401;0.531,3,0
0,0.278223780750615,x2b;0.527,0.03469336771217766,0.08550574670704149,s1-s1.s2-s1.s2.s3.s4-s1.s2.s4-s2-s2.s3-s3-s4,0,8320,19.49389918344059,0.10989835200690355,2.556203763286499,0.026456091761052247,1,5.734083676254418,-13.759815507186172,rescale_add,,0.08009311612763338,,,,0.31224030940959896,w.a.w.w-c.0.c.w.2-c.w.0-c.0;0.004513978-0.075237359-0.001208612-0.037373985-0.030184933-0.019698462-0.070463574-0.001035040-0.072524367;0.527,3,0
0,0.28886844790934485,x2b;0.551,0.033969935894625956,0.08460005340961957,s1-s1.s2-s1.s2.s3.s4-s1.s2.s4-s2-s2.s3-s3-s4,0,8360,16.633788263790848,0.10688762119805449,3.3099261246045203e-11,0.03463212187033779,1,2.9117805767794636,-13.722007687011384,rescale_add,,0.08130419098338719,,,,0.3057294230516336,w.a.w.w-c.0.c.w.2-c.w.0-c.0;0.005999039-0.073644113-0.005333912-0.037940186-0.016484257-0.022938106-0.074081311-0.000361064-0.068947435;0.551,3,0
0,0.2829372588987816,x2b;0.503,0.033969935894625956,0.08528068979616762,s1-s1.s2-s1.s2.s3.s4-s1.s2.s4-s2-s2.s3-s3-s4,0,8400,19.650092032641624,0.10688762119805449,7.415074979247273e-13,0.03463212187033779,1,5.9340155346408014,-13.716076498000822,addadmix,,,,,,0.3057294230516336,w.a.w.w-c.0.c.w.2-c.w.0-c.0;0.005999039-0.073644113-0.005333912-0.037940186-0.016484257-0.022938106-0.074081311-0.000361064-0.068947435;0.503,3,0
1,0.284750969803532,x2b;0.520,0.03424422508471247,0.08676831733179773,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,8440,16.946854778112538,0.10935622390883316,0.07106988541517988,0.037023862416811645,1,3.210593807531918,-13.73626097058062,rescale,0.045612010287695605,,,,,0.30819802576241223,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.005999039-0.073644113-0.005333912-0.037940186-0.016484257-0.023299170-0.069024298-0.002391741-0.074081311;0.520,3,0
0,0.282006877903156,x2b;0.519,0.03393726635251651,0.08486499382135784,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,8480,21.45152927251729,0.10767761098206093,5.704537215879649e-76,0.031042133438433487,1,7.738571227057809,-13.712958045459482,addadmix,,,,,,0.30543539717264856,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.005207908-0.075851087-0.003811653-0.038375446-0.019314874-0.020896664-0.068176256-0.001125909-0.072675600;0.519,3,0
0,0.282006877903156,x2b;0.521,0.03508692038189711,0.08535038472797256,s1-s1.s2-s1.s2.s3.s4-s1.s2.s4-s2-s2.s3-s3-s4,0,8520,21.47014677644438,0.10655170169948283,1.7093758941236583e-09,0.03268123542441044,1,7.680189633150073,-13.789957143294307,rescale_admixtures,,,0.06841188425743867,,,0.315782283437074,w.a.w.w-c.0.c.w.2-c.w.0-c.0;0.001893895-0.075851087-0.008637060-0.038375446-0.028022659-0.022022573-0.072675600-0.000127707-0.068176256;0.521,3,0
0,0.2712812276123734,x2b;0.514,0.03508692038189711,0.08545728638937325,s1-s1.s2-s1.s2.s3.s4-s1.s2.s4-s2-s2.s3-s3-s4,0,8560,21.27417269979378,0.10655170169948283,5.78791886547469e-31,0.03268123542441044,1,7.494941206790255,-13.779231493003525,addadmix,,,,,,0.315782283437074,w.a.w.w-c.0.c.w.2-c.w.0-c.0;0.001893895-0.075851087-0.008638622-0.038375446-0.028022659-0.022021011-0.072675600-0.000127707-0.068176256;0.514,3,0
0,0.3003033298751687,x2b;0.469,0.034569263166941,0.08630163805413964,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,8600,19.4763489644738,0.10922107018974492,2.0047026285724766e-14,0.03398264549071074,1,5.702765920104243,-13.773583044369557,addadmix,,,,,,0.31112336850246897,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.003995281-0.077367705-0.009568233-0.040299935-0.019292657-0.066896040-0.071259291-0.020419132-0.002025095;0.469,3,0
1,0.2963483856417263,x2b;0.498,0.033678267204683046,0.08540016000214402,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,8640,23.4732987274092,0.10842936349810797,3.570835336674992e-08,0.0377361346057535,1,9.763345871751024,-13.709952855658177,sliding_regraft,,,,,0.2710881652222935,0.3031044048421474,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.007791329-0.078610087-0.010091202-0.040150597-0.005093502-0.066322905-0.073235317-0.019853604-0.001955862;0.498,3,0
0,0.26584062855603263,x2b;0.565,0.033741278611676105,0.08435792115765864,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,8680,21.87013445483717,0.10712721496499845,3.595677235950757e-13,0.0392860275073422,1,8.186469111419042,-13.683665343418129,addadmix,,,,,,0.3036715075050849,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.008832038-0.079989291-0.011521196-0.039387956-0.005706622-0.065920637-0.071562352-0.018932793-0.001818621;0.565,3,0
0,0.29624047898057254,x2b;0.524,0.0331554004790277,0.0827494629198097,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,8720,24.464069914030915,0.10341782715842746,0.00022681224304820958,0.038355255377635705,1,10.789244427528189,-13.674825486502726,rescale_add,,0.08708149186772991,,,,0.2983986043112493,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.007963147-0.077440938-0.011878724-0.038355843-0.006994108-0.063814984-0.072190475-0.018513384-0.001246999;0.524,3,0
0,0.28229205099727617,x2b;0.481,0.03326541502448553,0.08418535114263571,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,8760,23.996041591484754,0.10663021073349101,0.026288083229488914,0.04024642695561667,1,10.327796211250726,-13.668245380234028,rescale,0.04700856918971976,,,,,0.2993887352203698,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.008989792-0.077395544-0.010561519-0.041273457-0.006734184-0.063157301-0.068382370-0.020695116-0.002199453;0.481,3,0
0,0.282292050997276,x2b;0.494,0.035141669018735486,0.08498043637713368,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,8800,24.60573418954118,0.10586538075543216,0.0,0.02076279919309398,1,10.811825034663515,-13.793909154877666,rescale,0.04726169480107565,,,,,0.3162750211686194,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.001015661-0.080362038-0.000883228-0.041898559-0.039785848-0.061939991-0.069498955-0.018863910-0.002026831;0.494,3,0
1,0.28229205099727617,x2b;0.461,0.03379698334692386,0.0849472362914418,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,8840,23.63702850539812,0.10751935967661683,1.1045246172650094,0.04635975548940002,1,9.933180865510922,-13.703847639887199,rescale_constrained,,,,0.23794003947305342,,0.30417285012231476,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.008390285-0.076104191-0.014091842-0.044817917-0.004120513-0.062402533-0.070069030-0.023877628-0.000298909;0.461,3,0
0,0.28229205099727606,x2b;0.469,0.03646907071334818,0.08670266014791395,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,8880,23.595143625831042,0.10722045028547986,3.61230092727797e-96,0.06743990295679948,1,9.712330565658789,-13.882813060172253,sliding_regraft,,,,,0.2845795840622663,0.3282216364201336,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.001931432-0.076104191-0.045912966-0.044817917-0.003105938-0.023877628-0.062341497-0.000061036-0.070069030;0.469,3,0
0,0.27631292968808646,x2b;0.481,0.03586452514742968,0.08626660900070328,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,8920,23.288325345276462,0.10722045028547986,4.8505931128280684e-08,0.06403280587524379,1,9.451981381646073,-13.836343963630389,sliding_regraft,,,,,0.27938861110827806,0.3227807263268671,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.003345820-0.076104191-0.036748322-0.044817917-0.005415284-0.023877628-0.062341497-0.000061036-0.070069030;0.481,3,0
0,0.26612990998336916,x2b;0.483,0.03398598904197607,0.08487540229695156,s1-s1.s2-s1.s2.s3-s1.s2.s3.s4-s2-s2.s3-s3-s4,0,8960,22.79046044576353,0.10722045028547986,0.0,0.038539204789443414,1,9.090116122902547,-13.700344322860982,rescale_constrained,,,,0.24371208407434203,,0.30587390137778464,w.a.w.w-c.0.c.w.2-c.0.w-c.0;0.007858373-0.076104191-0.006742167-0.044817917-0.014002060-0.023877628-0.062341497-0.000061036-0.070069030;0.483,3,0
0,0.2586129974490579,x2b;0.450,0.03444889392585412,0.08639661110351715,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,9000,23.430897281274156,0.10715941443413836,1.426054353942693e-243,0.05302812062486174,1,9.707066405964943,-13.723830875309213,deladmix,,,,,,0.31004004533268703,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.008307239-0.076104191-0.020843254-0.044817917-0.000406733-0.060183403-0.073341586-0.023877628-0.002158094;0.450,3,0
1,0.2586129974490578,x2b;0.467,0.03767388467507839,0.08868262628591822,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,9040,23.909618310195583,0.10715941443413834,1.3934068388832655e-16,0.06700968489630614,1,9.969790820365988,-13.939827489829595,addadmix,,,,,,0.33906496207570547,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.000097847-0.076104191-0.053913955-0.044817917-0.004570341-0.060183403-0.073341586-0.023877628-0.002158094;0.467,3,0
0,0.3096571664030647,x2b;0.424,0.03767388467507839,0.08856537245562124,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,9080,17.62967335797839,0.10715897254905363,0.0,0.06700924301122142,1,3.6388016991947882,-13.990871658783602,rescale_constrained,,,,0.24276935484958184,,0.33906496207570547,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.000097847-0.076104191-0.053913955-0.044817917-0.004570341-0.060183403-0.073342028-0.023877628-0.002157653;0.424,3,0
0,0.2687565077332328,x2b;0.438,0.03739010647290356,0.0876605162873865,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,9120,21.69233685176914,0.10402094990416062,1.0841459998879196e-161,0.06453991603960774,1,7.7613721483274425,-13.930964703441699,deladmix,,,,,,0.3365109582561321,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.001835098-0.074484463-0.056919701-0.044719120-0.003402989-0.055364951-0.072244803-0.023602954-0.003936879;0.438,3,0
0,0.2814263917298763,x2b;0.443,0.03778241882441996,0.08791076634221727,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,9160,25.154294834877874,0.10759857129979156,0.003917053235119594,0.06445688122955774,1,11.184384779895183,-13.969910054982691,rescale,0.04744788245392508,,,,,0.34004176941977965,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.000619973-0.075801932-0.059013109-0.047706865-0.003945202-0.056793277-0.071027348-0.022035635-0.003098430;0.443,3,0
0,0.2805938162752894,x2b;0.454,0.03496471591933789,0.08665873543603438,s1-s1.s2-s1.s2.s3.s4-s2-s2.s3-s2.s3.s4-s3-s4,0,9200,22.661547111763866,0.10632881061969571,1.2152789391927091e-238,0.043343560260208115,1,8.88118778231677,-13.780359329447096,deladmix,,,,,,0.314682443274041,w.a.w.w-c.0.c.w.2-w.c.1-c.0;0.003931747-0.074220033-0.015849071-0.045936457-0.019219709-0.054733372-0.071570331-0.023562742-0.005658982;0.454,3,0
